 10
 3520	 0.41	 53.13	  90	 2500
 3520	 1.81	 24.29	  90	 2500
 3520	 1.80	 24.42	  90	 2500
 3520	 2.99	 14.77	  90	 2500
 3520	 1.90	 23.33	  90	 2500
 3520	 0.06	 70.70	  90	 2500
 3520	 0.07	 70.49	  90	 2500
 3520	 2.02	 22.13	  90	 2500
 3520	 0.12	 67.03	  90	 2500
 3520	 0.06	 71.02	  90	 2500
